source,airline,origin,destination,travel_date,booking_date,departure_time,arrival_time,stops,duration_minutes,cabin_class,fare,currency,days_left,collected_at
demo,Vistara,BOM,DEL,2024-01-27,2023-12-17,20:00,22:15,0,135,Economy,5302.0,INR,41,2026-09-05 15:43:33.415589
demo,Go First,DEL,BLR,2024-02-28,2023-12-18,12:00,14:45,0,165,Economy,3802.0,INR,72,2026-09-05 15:43:33.416589
demo,Akasa Air,DEL,MAA,2024-06-28,2024-06-11,14:00,17:00,0,180,Economy,5564.0,INR,17,2026-09-05 15:43:33.416589
demo,Go First,DEL,MAA,2023-09-28,2023-07-27,14:00,18:24,1,264,Economy,3750.0,INR,63,2026-09-05 15:43:33.416589
demo,Go First,MAA,DEL,2023-07-19,2023-07-09,20:00,23:34,1,214,Economy,5053.0,INR,10,2026-09-05 15:43:33.416589
demo,SpiceJet,GOI,DEL,2023-06-14,2023-06-08,14:00,16:15,0,135,Economy,8857.0,INR,6,2026-09-05 15:43:33.416589
demo,IndiGo,GOI,BOM,2023-08-18,2023-07-08,10:00,12:38,1,158,Economy,3131.0,INR,41,2026-09-05 15:43:33.416589
demo,SpiceJet,CCU,BOM,2024-06-19,2024-03-25,12:00,15:00,0,180,Economy,4423.0,INR,86,2026-09-05 15:43:33.416589
demo,AirAsia India,BOM,HYD,2023-06-27,2023-05-08,06:00,08:53,1,173,Economy,3344.0,INR,50,2026-09-05 15:43:33.416589
demo,SpiceJet,BOM,DEL,2023-04-28,2023-02-06,08:00,10:15,0,135,Economy,3486.0,INR,81,2026-09-05 15:43:33.416589
demo,IndiGo,DEL,MAA,2023-05-12,2023-02-24,10:00,13:00,0,180,Economy,4523.0,INR,77,2026-09-05 15:43:33.416589
demo,Vistara,DEL,HYD,2023-01-01,2022-12-03,18:00,20:30,0,150,Premium Economy,12490.0,INR,29,2026-09-05 15:43:33.417587
demo,IndiGo,MAA,BOM,2024-03-03,2024-01-10,12:00,14:00,0,120,Economy,4182.0,INR,53,2026-09-05 15:43:33.417587
demo,Akasa Air,BLR,HYD,2023-11-18,2023-10-09,18:00,20:20,1,140,Economy,2687.0,INR,40,2026-09-05 15:43:33.417587
demo,SpiceJet,AMD,DEL,2024-03-06,2024-02-11,22:00,23:20,0,80,Economy,3190.0,INR,24,2026-09-05 15:43:33.417587
demo,IndiGo,MAA,DEL,2023-08-22,2023-08-05,12:00,16:09,1,249,Economy,6034.0,INR,17,2026-09-05 15:43:33.417587
demo,SpiceJet,DEL,BOM,2023-08-25,2023-06-02,20:00,22:15,0,135,Economy,3543.0,INR,84,2026-09-05 15:43:33.417587
demo,AirAsia India,MAA,BOM,2023-06-10,2023-06-06,18:00,20:32,1,152,Premium Economy,8766.0,INR,4,2026-09-05 15:43:33.417587
demo,SpiceJet,DEL,BOM,2023-09-06,2023-06-10,22:00,01:00,1,180,Economy,2871.0,INR,88,2026-09-05 15:43:33.417587
demo,AirAsia India,DEL,BLR,2024-04-10,2024-02-24,18:00,20:45,0,165,Business,13189.0,INR,46,2026-09-05 15:43:33.417587
demo,Air India,JAI,BOM,2024-01-17,2023-10-29,08:00,10:56,1,176,Economy,3981.0,INR,80,2026-09-05 15:43:33.417587
demo,AirAsia India,BOM,BLR,2023-05-06,2023-04-17,22:00,23:45,0,105,Economy,2923.0,INR,19,2026-09-05 15:43:33.417587
demo,Akasa Air,BLR,BOM,2024-04-16,2024-03-10,06:00,07:45,0,105,Business,11612.0,INR,37,2026-09-05 15:43:33.417587
demo,Air India,GOI,DEL,2023-01-16,2023-01-15,18:00,20:15,0,135,Economy,15229.0,INR,1,2026-09-05 15:43:33.417587
demo,AirAsia India,HYD,DEL,2024-04-04,2024-02-22,10:00,13:31,1,211,Economy,3439.0,INR,42,2026-09-05 15:43:33.418586
demo,Air India,BOM,BLR,2024-05-14,2024-04-20,08:00,09:45,0,105,Economy,4389.0,INR,24,2026-09-05 15:43:33.418586
demo,Akasa Air,BOM,MAA,2023-06-30,2023-04-24,08:00,11:28,2,208,Economy,2418.0,INR,67,2026-09-05 15:43:33.418586
demo,Vistara,MAA,BOM,2024-04-16,2024-01-24,06:00,08:00,0,120,Economy,3618.0,INR,83,2026-09-05 15:43:33.418586
demo,AirAsia India,HYD,BOM,2023-03-17,2023-02-16,14:00,15:30,0,90,Business,11009.0,INR,29,2026-09-05 15:43:33.418586
demo,Vistara,DEL,CCU,2024-03-21,2023-12-30,14:00,16:15,0,135,Premium Economy,7441.0,INR,82,2026-09-05 15:43:33.418586
demo,Akasa Air,DEL,BLR,2023-05-12,2023-03-30,18:00,20:45,0,165,Business,17495.0,INR,43,2026-09-05 15:43:33.418586
demo,IndiGo,HYD,DEL,2023-09-27,2023-08-07,18:00,20:30,0,150,Economy,4664.0,INR,51,2026-09-05 15:43:33.418586
demo,AirAsia India,HYD,DEL,2023-03-30,2023-02-17,06:00,09:53,1,233,Economy,3756.0,INR,41,2026-09-05 15:43:33.418586
demo,Air India,MAA,DEL,2023-05-16,2023-03-08,18:00,22:25,1,265,Economy,4977.0,INR,69,2026-09-05 15:43:33.418586
demo,Akasa Air,BLR,BOM,2024-06-21,2024-04-01,16:00,17:45,0,105,Economy,3134.0,INR,81,2026-09-05 15:43:33.418586
demo,IndiGo,BLR,BOM,2023-10-27,2023-09-24,08:00,09:45,0,105,Economy,3216.0,INR,33,2026-09-05 15:43:33.418586
demo,Air India,CCU,DEL,2023-08-15,2023-06-30,18:00,20:15,0,135,Economy,3540.0,INR,46,2026-09-05 15:43:33.418586
demo,SpiceJet,DEL,CCU,2024-02-06,2024-01-08,14:00,16:15,0,135,Business,11927.0,INR,29,2026-09-05 15:43:33.418586
demo,Go First,GOI,DEL,2024-01-31,2023-12-03,20:00,22:15,0,135,Economy,4923.0,INR,59,2026-09-05 15:43:33.419586
demo,AirAsia India,BOM,HYD,2023-03-09,2023-01-04,12:00,13:30,0,90,Premium Economy,5082.0,INR,64,2026-09-05 15:43:33.419586
demo,Vistara,BLR,MAA,2023-03-20,2023-01-09,10:00,11:10,0,70,Economy,2435.0,INR,70,2026-09-05 15:43:33.419586
demo,AirAsia India,BLR,BOM,2023-03-08,2023-01-05,18:00,19:45,0,105,Economy,2251.0,INR,62,2026-09-05 15:43:33.419586
demo,AirAsia India,DEL,HYD,2024-06-26,2024-05-07,14:00,17:34,1,214,Economy,3884.0,INR,50,2026-09-05 15:43:33.419586
demo,Go First,MAA,BOM,2023-02-19,2022-12-28,14:00,17:22,1,202,Economy,3539.0,INR,53,2026-09-05 15:43:33.419586
demo,Vistara,JAI,BOM,2023-05-30,2023-05-13,10:00,12:00,0,120,Economy,6212.0,INR,17,2026-09-05 15:43:33.419586
demo,Go First,MAA,DEL,2023-07-07,2023-07-02,12:00,15:00,0,180,Economy,8171.0,INR,5,2026-09-05 15:43:33.419586
demo,Akasa Air,DEL,MAA,2023-11-22,2023-11-17,08:00,11:39,1,219,Business,29944.0,INR,5,2026-09-05 15:43:33.419586
demo,Vistara,DEL,CCU,2023-12-05,2023-11-14,22:00,00:15,0,135,Business,19329.0,INR,21,2026-09-05 15:43:33.419586
demo,IndiGo,AMD,DEL,2024-01-05,2023-10-30,10:00,12:21,1,141,Economy,2953.0,INR,67,2026-09-05 15:43:33.419586
demo,Akasa Air,BOM,MAA,2024-01-27,2023-11-23,10:00,12:00,0,120,Economy,3321.0,INR,65,2026-09-05 15:43:33.419586
demo,Air India,DEL,MAA,2023-01-07,2022-10-15,16:00,19:00,0,180,Economy,5064.0,INR,84,2026-09-05 15:43:33.419586
demo,Go First,BOM,HYD,2024-05-27,2024-03-17,20:00,21:30,0,90,Economy,3343.0,INR,71,2026-09-05 15:43:33.420585
demo,SpiceJet,DEL,HYD,2024-01-08,2023-12-24,10:00,12:30,0,150,Economy,4872.0,INR,15,2026-09-05 15:43:33.420585
demo,AirAsia India,HYD,DEL,2024-01-08,2023-12-25,18:00,21:11,1,191,Economy,6473.0,INR,14,2026-09-05 15:43:33.420585
demo,Vistara,DEL,BLR,2023-04-26,2023-04-04,18:00,20:45,0,165,Business,27878.0,INR,22,2026-09-05 15:43:33.420585
demo,Vistara,BLR,HYD,2023-12-19,2023-11-07,20:00,22:02,1,122,Economy,3242.0,INR,42,2026-09-05 15:43:33.420585
demo,Akasa Air,CCU,DEL,2024-02-04,2023-12-07,14:00,16:15,0,135,Premium Economy,6049.0,INR,59,2026-09-05 15:43:33.420585
demo,Akasa Air,BOM,BLR,2024-03-01,2023-12-22,16:00,19:09,1,189,Premium Economy,6089.0,INR,70,2026-09-05 15:43:33.420585
demo,Air India,CCU,DEL,2023-02-24,2023-01-10,22:00,00:45,1,165,Economy,3755.0,INR,45,2026-09-05 15:43:33.420585
demo,Vistara,DEL,BLR,2023-04-25,2023-04-06,22:00,00:45,0,165,Premium Economy,12748.0,INR,19,2026-09-05 15:43:33.420585
demo,IndiGo,MAA,DEL,2024-04-29,2024-02-06,06:00,09:00,0,180,Economy,4437.0,INR,83,2026-09-05 15:43:33.420585
demo,Air India,HYD,DEL,2023-11-08,2023-10-03,12:00,15:34,1,214,Business,16469.0,INR,36,2026-09-05 15:43:33.420585
demo,Air India,CCU,DEL,2024-05-25,2024-04-03,20:00,23:15,1,195,Economy,3764.0,INR,52,2026-09-05 15:43:33.420585
demo,Vistara,BOM,DEL,2023-07-18,2023-06-06,18:00,20:15,0,135,Business,15598.0,INR,42,2026-09-05 15:43:33.421584
demo,Go First,HYD,BOM,2024-01-09,2023-12-12,12:00,13:30,0,90,Business,14431.0,INR,28,2026-09-05 15:43:33.421584
demo,AirAsia India,MAA,BOM,2023-04-19,2023-03-19,14:00,16:00,0,120,Business,13790.0,INR,31,2026-09-05 15:43:33.421584
demo,Akasa Air,BLR,HYD,2023-06-01,2023-05-01,12:00,13:10,0,70,Economy,2335.0,INR,31,2026-09-05 15:43:33.421584
demo,IndiGo,BLR,BOM,2023-02-01,2023-01-14,14:00,15:45,0,105,Economy,3319.0,INR,18,2026-09-05 15:43:33.421584
demo,Go First,MAA,DEL,2023-09-20,2023-09-19,10:00,13:00,0,180,Economy,12450.0,INR,1,2026-09-05 15:43:33.421584
demo,Vistara,BLR,DEL,2024-04-27,2024-02-01,12:00,14:45,0,165,Economy,4903.0,INR,86,2026-09-05 15:43:33.421584
demo,SpiceJet,CCU,DEL,2024-02-22,2024-01-25,20:00,22:15,0,135,Economy,5092.0,INR,28,2026-09-05 15:43:33.421584
demo,Vistara,CCU,DEL,2023-12-02,2023-09-14,16:00,18:15,0,135,Economy,4392.0,INR,79,2026-09-05 15:43:33.421584
demo,Vistara,DEL,BOM,2023-03-17,2023-02-08,10:00,12:15,0,135,Economy,4698.0,INR,37,2026-09-05 15:43:33.421584
demo,Vistara,DEL,HYD,2024-03-21,2024-02-22,18:00,21:50,1,230,Economy,6318.0,INR,28,2026-09-05 15:43:33.421584
demo,Go First,DEL,HYD,2023-04-01,2023-02-13,20:00,23:04,1,184,Economy,4004.0,INR,47,2026-09-05 15:43:33.422584
demo,Go First,MAA,BOM,2023-07-24,2023-07-01,12:00,14:00,0,120,Economy,4185.0,INR,23,2026-09-05 15:43:33.422584
demo,Go First,BOM,HYD,2023-07-22,2023-05-07,22:00,23:30,0,90,Economy,3552.0,INR,76,2026-09-05 15:43:33.422584
demo,Vistara,CCU,BOM,2023-01-24,2022-12-18,18:00,21:42,1,222,Economy,5847.0,INR,37,2026-09-05 15:43:33.422584
demo,AirAsia India,BLR,DEL,2024-05-04,2024-04-13,10:00,15:11,2,311,Business,14473.0,INR,21,2026-09-05 15:43:33.422584
demo,Go First,BLR,HYD,2023-12-04,2023-11-25,12:00,13:50,1,110,Economy,3080.0,INR,9,2026-09-05 15:43:33.422584
demo,Vistara,BLR,DEL,2023-05-14,2023-04-27,12:00,17:29,2,329,Business,23135.0,INR,17,2026-09-05 15:43:33.422584
demo,IndiGo,BOM,DEL,2024-02-12,2023-12-10,14:00,17:05,1,185,Business,11657.0,INR,64,2026-09-05 15:43:33.422584
demo,Air India,DEL,HYD,2023-05-14,2023-04-14,10:00,13:17,1,197,Economy,6529.0,INR,30,2026-09-05 15:43:33.422584
demo,AirAsia India,MAA,DEL,2023-01-02,2022-12-18,20:00,00:16,1,256,Economy,5035.0,INR,15,2026-09-05 15:43:33.422584
demo,SpiceJet,BLR,HYD,2023-10-17,2023-09-06,06:00,08:03,1,123,Economy,2056.0,INR,41,2026-09-05 15:43:33.422584
demo,Vistara,BOM,DEL,2023-07-16,2023-05-29,14:00,16:15,0,135,Economy,5512.0,INR,48,2026-09-05 15:43:33.422584
demo,SpiceJet,DEL,CCU,2024-06-04,2024-03-21,22:00,00:53,1,173,Premium Economy,5326.0,INR,75,2026-09-05 15:43:33.423583
demo,IndiGo,BLR,DEL,2023-03-31,2023-03-16,16:00,18:45,0,165,Economy,4370.0,INR,15,2026-09-05 15:43:33.423583
demo,SpiceJet,MAA,DEL,2024-05-15,2024-05-01,22:00,01:00,0,180,Premium Economy,12184.0,INR,14,2026-09-05 15:43:33.423583
demo,Vistara,BLR,HYD,2024-06-14,2024-05-16,22:00,00:04,1,124,Premium Economy,5957.0,INR,29,2026-09-05 15:43:33.423583
demo,AirAsia India,MAA,BOM,2024-06-23,2024-04-09,08:00,10:00,0,120,Economy,3342.0,INR,75,2026-09-05 15:43:33.423583
demo,IndiGo,DEL,BLR,2024-04-03,2024-01-21,12:00,14:45,0,165,Economy,4514.0,INR,73,2026-09-05 15:43:33.423583
demo,Go First,BOM,HYD,2023-01-28,2022-12-09,12:00,16:20,2,260,Business,10448.0,INR,50,2026-09-05 15:43:33.423583
demo,SpiceJet,BLR,DEL,2023-01-30,2022-12-30,22:00,02:00,1,240,Economy,4128.0,INR,31,2026-09-05 15:43:33.423583
demo,SpiceJet,DEL,MAA,2024-05-19,2024-04-30,12:00,15:00,0,180,Economy,4966.0,INR,19,2026-09-05 15:43:33.423583
demo,Akasa Air,GOI,BOM,2023-10-29,2023-09-20,14:00,15:15,0,75,Business,9242.0,INR,39,2026-09-05 15:43:33.423583
demo,Air India,CCU,BOM,2023-09-08,2023-08-03,06:00,09:00,0,180,Economy,5461.0,INR,36,2026-09-05 15:43:33.423583
demo,Go First,DEL,CCU,2023-09-29,2023-09-17,22:00,00:15,0,135,Economy,5453.0,INR,12,2026-09-05 15:43:33.423583
demo,Go First,HYD,BOM,2024-02-01,2023-12-26,18:00,19:30,0,90,Business,12570.0,INR,37,2026-09-05 15:43:33.424583
demo,Air India,GOI,DEL,2023-02-09,2022-12-29,08:00,10:15,0,135,Premium Economy,10993.0,INR,42,2026-09-05 15:43:33.424583
demo,Go First,JAI,BOM,2023-04-07,2023-02-16,06:00,08:35,1,155,Economy,3671.0,INR,50,2026-09-05 15:43:33.424583
demo,AirAsia India,BLR,DEL,2024-06-23,2024-04-23,18:00,20:45,0,165,Economy,4567.0,INR,61,2026-09-05 15:43:33.424583
demo,Vistara,MAA,BOM,2024-06-25,2024-05-31,06:00,08:00,0,120,Economy,5527.0,INR,25,2026-09-05 15:43:33.424583
demo,Akasa Air,BOM,BLR,2023-07-17,2023-05-30,22:00,23:45,0,105,Economy,3436.0,INR,48,2026-09-05 15:43:33.424583
demo,SpiceJet,BLR,DEL,2023-08-09,2023-07-04,08:00,10:45,0,165,Economy,4613.0,INR,36,2026-09-05 15:43:33.424583
demo,IndiGo,BOM,HYD,2024-01-31,2023-12-11,08:00,09:30,0,90,Economy,3652.0,INR,51,2026-09-05 15:43:33.424583
demo,Air India,BOM,HYD,2023-07-06,2023-05-31,18:00,20:41,1,161,Economy,3502.0,INR,36,2026-09-05 15:43:33.424583
demo,IndiGo,DEL,CCU,2024-03-27,2024-02-19,16:00,18:15,0,135,Economy,3999.0,INR,37,2026-09-05 15:43:33.424583
demo,AirAsia India,AMD,DEL,2023-12-28,2023-10-23,22:00,00:08,1,128,Business,7874.0,INR,66,2026-09-05 15:43:33.424583
demo,IndiGo,BOM,HYD,2023-03-30,2023-03-28,06:00,08:46,1,166,Economy,9196.0,INR,2,2026-09-05 15:43:33.424583
demo,AirAsia India,HYD,BOM,2023-12-31,2023-10-10,22:00,23:30,0,90,Economy,2625.0,INR,82,2026-09-05 15:43:33.424583
demo,IndiGo,AMD,DEL,2023-06-03,2023-05-22,08:00,09:20,0,80,Economy,5088.0,INR,12,2026-09-05 15:43:33.425582
demo,SpiceJet,CCU,DEL,2023-04-21,2023-02-14,14:00,19:09,2,309,Business,10853.0,INR,66,2026-09-05 15:43:33.425582
demo,SpiceJet,CCU,BOM,2023-11-14,2023-09-26,06:00,09:00,0,180,Economy,4650.0,INR,49,2026-09-05 15:43:33.425582
demo,Vistara,BOM,BLR,2023-06-24,2023-06-18,20:00,21:45,0,105,Economy,7868.0,INR,6,2026-09-05 15:43:33.425582
demo,AirAsia India,CCU,DEL,2023-10-25,2023-07-30,16:00,18:46,1,166,Business,11305.0,INR,87,2026-09-05 15:43:33.425582
demo,IndiGo,HYD,DEL,2023-11-30,2023-09-05,12:00,15:21,1,201,Economy,4490.0,INR,86,2026-09-05 15:43:33.425582
demo,AirAsia India,MAA,BOM,2023-06-29,2023-05-20,22:00,00:00,0,120,Economy,3484.0,INR,40,2026-09-05 15:43:33.425582
demo,AirAsia India,HYD,BOM,2023-12-12,2023-11-02,10:00,11:30,0,90,Economy,3479.0,INR,40,2026-09-05 15:43:33.425582
demo,Air India,BOM,MAA,2024-06-05,2024-05-06,08:00,10:00,0,120,Economy,5992.0,INR,30,2026-09-05 15:43:33.425582
demo,SpiceJet,BLR,BOM,2024-02-11,2024-02-09,08:00,11:14,1,194,Economy,8529.0,INR,2,2026-09-05 15:43:33.425582
demo,Go First,HYD,BOM,2023-12-08,2023-09-30,08:00,10:27,1,147,Economy,2907.0,INR,69,2026-09-05 15:43:33.425582
demo,Vistara,HYD,BOM,2023-06-07,2023-04-11,18:00,19:30,0,90,Economy,4548.0,INR,57,2026-09-05 15:43:33.425582
demo,Vistara,GOI,DEL,2023-06-06,2023-05-14,10:00,12:15,0,135,Economy,9011.0,INR,23,2026-09-05 15:43:33.425582
demo,Air India,BLR,DEL,2023-04-02,2023-02-10,16:00,18:45,0,165,Business,19357.0,INR,51,2026-09-05 15:43:33.426581
demo,Vistara,GOI,BOM,2023-03-15,2023-03-14,10:00,12:35,1,155,Economy,8532.0,INR,1,2026-09-05 15:43:33.426581
demo,Go First,JAI,BOM,2023-03-05,2023-01-10,10:00,12:36,1,156,Economy,3912.0,INR,54,2026-09-05 15:43:33.426581
demo,Vistara,CCU,BOM,2024-05-31,2024-04-26,16:00,19:00,0,180,Economy,6403.0,INR,35,2026-09-05 15:43:33.426581
demo,IndiGo,MAA,DEL,2024-05-24,2024-03-06,06:00,09:47,1,227,Premium Economy,6353.0,INR,79,2026-09-05 15:43:33.426581
demo,IndiGo,BOM,HYD,2023-11-18,2023-08-22,18:00,20:47,1,167,Economy,3233.0,INR,88,2026-09-05 15:43:33.426581
demo,IndiGo,DEL,BOM,2023-12-29,2023-12-09,20:00,23:12,1,192,Economy,4422.0,INR,20,2026-09-05 15:43:33.426581
demo,Akasa Air,CCU,BOM,2023-03-27,2023-03-17,08:00,11:55,1,235,Economy,6540.0,INR,10,2026-09-05 15:43:33.426581
demo,Go First,DEL,BLR,2024-01-10,2023-12-14,14:00,16:45,0,165,Economy,6446.0,INR,27,2026-09-05 15:43:33.426581
demo,AirAsia India,DEL,MAA,2023-01-18,2022-11-20,20:00,23:00,0,180,Economy,4475.0,INR,59,2026-09-05 15:43:33.426581
demo,IndiGo,BLR,MAA,2024-06-17,2024-06-06,12:00,13:10,0,70,Business,10661.0,INR,11,2026-09-05 15:43:33.426581
demo,Akasa Air,DEL,BOM,2023-04-25,2023-03-27,18:00,20:15,0,135,Economy,4587.0,INR,29,2026-09-05 15:43:33.426581
demo,IndiGo,BOM,DEL,2024-03-05,2024-02-05,14:00,16:15,0,135,Economy,4922.0,INR,29,2026-09-05 15:43:33.426581
demo,Vistara,CCU,BOM,2023-08-04,2023-05-21,12:00,15:00,0,180,Economy,6575.0,INR,75,2026-09-05 15:43:33.427581
demo,IndiGo,BLR,DEL,2023-09-26,2023-09-11,06:00,09:28,1,208,Economy,5146.0,INR,15,2026-09-05 15:43:33.427581
demo,IndiGo,BLR,DEL,2024-05-14,2024-02-24,10:00,13:20,1,200,Economy,3765.0,INR,80,2026-09-05 15:43:33.427581
demo,AirAsia India,BLR,MAA,2023-02-06,2023-01-12,06:00,08:10,1,130,Economy,1988.0,INR,25,2026-09-05 15:43:33.427581
demo,Akasa Air,CCU,DEL,2024-04-09,2024-04-04,12:00,14:15,0,135,Premium Economy,10496.0,INR,5,2026-09-05 15:43:33.427581
demo,Go First,DEL,MAA,2024-03-25,2024-01-18,10:00,13:50,1,230,Economy,4099.0,INR,67,2026-09-05 15:43:33.427581
demo,SpiceJet,DEL,BOM,2023-05-27,2023-05-12,22:00,01:34,1,214,Economy,4625.0,INR,15,2026-09-05 15:43:33.427581
demo,SpiceJet,CCU,DEL,2023-02-20,2023-02-16,14:00,17:10,1,190,Premium Economy,11083.0,INR,4,2026-09-05 15:43:33.427581
demo,Air India,HYD,BOM,2023-06-28,2023-05-23,12:00,13:30,0,90,Economy,4327.0,INR,36,2026-09-05 15:43:33.427581
demo,IndiGo,BOM,DEL,2023-09-11,2023-07-09,14:00,17:03,1,183,Economy,3056.0,INR,64,2026-09-05 15:43:33.427581
demo,SpiceJet,BOM,DEL,2023-12-21,2023-11-18,12:00,15:30,1,210,Premium Economy,5571.0,INR,33,2026-09-05 15:43:33.427581
demo,Akasa Air,DEL,MAA,2023-04-07,2023-03-07,08:00,11:39,1,219,Economy,4701.0,INR,31,2026-09-05 15:43:33.427581
demo,SpiceJet,CCU,DEL,2024-01-17,2024-01-01,08:00,10:15,0,135,Economy,3961.0,INR,16,2026-09-05 15:43:33.428580
demo,Akasa Air,CCU,BOM,2023-09-03,2023-08-18,12:00,15:00,0,180,Economy,6768.0,INR,16,2026-09-05 15:43:33.428580
demo,Vistara,BLR,MAA,2024-06-05,2024-05-01,12:00,14:32,1,152,Business,8466.0,INR,35,2026-09-05 15:43:33.428580
demo,Air India,BLR,DEL,2023-12-25,2023-11-12,14:00,16:45,0,165,Economy,5593.0,INR,43,2026-09-05 15:43:33.428580
demo,SpiceJet,BLR,DEL,2024-02-12,2024-01-17,22:00,01:48,1,228,Economy,5563.0,INR,26,2026-09-05 15:43:33.428580
demo,Akasa Air,BOM,DEL,2023-01-15,2022-12-04,16:00,18:15,0,135,Economy,3985.0,INR,42,2026-09-05 15:43:33.428580
demo,Vistara,BLR,HYD,2023-12-05,2023-11-30,20:00,21:10,0,70,Economy,5929.0,INR,5,2026-09-05 15:43:33.428580
demo,Air India,GOI,DEL,2024-03-27,2024-03-17,22:00,00:15,0,135,Economy,7578.0,INR,10,2026-09-05 15:43:33.428580
demo,Akasa Air,CCU,BOM,2023-03-14,2023-01-23,12:00,15:00,0,180,Economy,4735.0,INR,50,2026-09-05 15:43:33.428580
demo,IndiGo,DEL,BLR,2024-01-05,2023-11-09,12:00,14:45,0,165,Economy,3976.0,INR,57,2026-09-05 15:43:33.428580
demo,Air India,BOM,HYD,2023-11-23,2023-11-17,12:00,13:30,0,90,Economy,7001.0,INR,6,2026-09-05 15:43:33.428580
demo,IndiGo,BOM,BLR,2024-05-01,2024-02-16,10:00,11:45,0,105,Economy,3427.0,INR,75,2026-09-05 15:43:33.428580
demo,Akasa Air,CCU,BOM,2023-09-17,2023-08-06,18:00,21:00,0,180,Economy,4680.0,INR,42,2026-09-05 15:43:33.428580
demo,AirAsia India,MAA,DEL,2023-04-17,2023-03-06,10:00,13:00,0,180,Economy,3914.0,INR,42,2026-09-05 15:43:33.429580
demo,Go First,DEL,HYD,2023-08-15,2023-06-15,16:00,19:54,2,234,Economy,2763.0,INR,61,2026-09-05 15:43:33.429580
demo,AirAsia India,JAI,BOM,2023-03-15,2023-03-08,10:00,12:00,0,120,Economy,6461.0,INR,7,2026-09-05 15:43:33.429580
demo,Go First,DEL,CCU,2023-05-14,2023-02-26,22:00,00:48,1,168,Business,10027.0,INR,77,2026-09-05 15:43:33.429580
demo,Air India,MAA,BOM,2023-11-30,2023-09-08,18:00,20:00,0,120,Premium Economy,8529.0,INR,83,2026-09-05 15:43:33.429580
demo,Air India,JAI,BOM,2024-01-17,2023-12-29,16:00,18:00,0,120,Economy,4692.0,INR,19,2026-09-05 15:43:33.429580
demo,Air India,DEL,BOM,2023-12-05,2023-10-25,22:00,00:15,0,135,Economy,5147.0,INR,41,2026-09-05 15:43:33.429580
demo,Vistara,CCU,DEL,2023-02-26,2023-02-15,20:00,23:34,1,214,Premium Economy,13084.0,INR,11,2026-09-05 15:43:33.429580
demo,AirAsia India,MAA,DEL,2023-01-25,2022-12-16,16:00,19:00,0,180,Economy,4886.0,INR,40,2026-09-05 15:43:33.429580
demo,Air India,BOM,HYD,2023-02-17,2023-01-12,06:00,09:38,2,218,Economy,3192.0,INR,36,2026-09-05 15:43:33.429580
demo,AirAsia India,DEL,BLR,2024-06-18,2024-04-07,08:00,11:34,1,214,Business,14614.0,INR,72,2026-09-05 15:43:33.429580
demo,SpiceJet,HYD,BOM,2024-06-06,2024-04-22,22:00,00:22,1,142,Business,11435.0,INR,45,2026-09-05 15:43:33.429580
demo,Air India,GOI,DEL,2023-03-11,2023-01-28,16:00,20:33,2,273,Economy,4117.0,INR,42,2026-09-05 15:43:33.430579
demo,Akasa Air,HYD,BOM,2024-03-11,2024-02-11,16:00,17:30,0,90,Economy,4007.0,INR,29,2026-09-05 15:43:33.430579
demo,IndiGo,DEL,MAA,2023-08-12,2023-06-13,20:00,23:56,1,236,Economy,5271.0,INR,60,2026-09-05 15:43:33.430579
demo,SpiceJet,JAI,BOM,2024-03-13,2024-02-03,14:00,16:00,0,120,Economy,3865.0,INR,39,2026-09-05 15:43:33.430579
demo,AirAsia India,CCU,BOM,2023-09-04,2023-08-10,12:00,16:28,1,268,Economy,5171.0,INR,25,2026-09-05 15:43:33.430579
demo,IndiGo,MAA,DEL,2023-07-11,2023-05-21,10:00,14:03,1,243,Economy,4376.0,INR,51,2026-09-05 15:43:33.430579
demo,Air India,DEL,BLR,2023-07-26,2023-07-19,14:00,17:46,1,226,Premium Economy,15356.0,INR,7,2026-09-05 15:43:33.430579
demo,AirAsia India,GOI,DEL,2024-06-12,2024-06-03,10:00,13:08,1,188,Business,20769.0,INR,9,2026-09-05 15:43:33.430579
demo,Air India,BOM,MAA,2024-02-17,2023-12-11,20:00,22:00,0,120,Economy,4673.0,INR,68,2026-09-05 15:43:33.430579
demo,AirAsia India,DEL,CCU,2023-04-10,2023-03-18,18:00,20:15,0,135,Economy,3738.0,INR,23,2026-09-05 15:43:33.430579
demo,Vistara,AMD,DEL,2024-05-31,2024-04-02,20:00,00:00,2,240,Economy,3536.0,INR,59,2026-09-05 15:43:33.430579
demo,Vistara,DEL,BOM,2024-06-18,2024-05-14,08:00,10:15,0,135,Economy,4978.0,INR,35,2026-09-05 15:43:33.430579
demo,Air India,BLR,DEL,2023-11-04,2023-08-14,12:00,14:45,0,165,Business,19557.0,INR,82,2026-09-05 15:43:33.430579
demo,SpiceJet,DEL,MAA,2023-05-11,2023-05-08,12:00,15:59,1,239,Economy,9665.0,INR,3,2026-09-05 15:43:33.431578
demo,SpiceJet,HYD,DEL,2024-03-05,2024-01-14,14:00,16:30,0,150,Premium Economy,7599.0,INR,51,2026-09-05 15:43:33.431578
demo,IndiGo,BOM,DEL,2024-04-09,2024-03-10,06:00,08:15,0,135,Economy,4063.0,INR,30,2026-09-05 15:43:33.431578
demo,Vistara,CCU,DEL,2024-02-28,2024-01-20,08:00,10:15,0,135,Economy,5383.0,INR,39,2026-09-05 15:43:33.431578
